#instrument     mjdstart    exp    flt flux   unc    sig  flare
TNT/ULTRASPEC   59932.64972  29.85 r    0.38  1.98   0.19 
TNT/ULTRASPEC   59932.65007  29.85 r   -0.61  1.93  -0.31 
TNT/ULTRASPEC   59932.65042  29.85 r    2.21  1.98   1.12 
TNT/ULTRASPEC   59932.65076  29.85 r    1.90  1.94   0.98 
TNT/ULTRASPEC   59932.65111  29.85 r    0.93  2.26   0.41 
TNT/ULTRASPEC   59932.65145  29.85 r    0.67  1.95   0.35 
TNT/ULTRASPEC   59932.65180  29.85 r    4.25  2.06   2.06 
TNT/ULTRASPEC   59932.65214  29.85 r    2.54  1.78   1.43 
TNT/ULTRASPEC   59932.65249  29.85 r    6.25  1.86   3.36 *
TNT/ULTRASPEC   59932.65284  29.85 r    9.75  2.01   4.85 **
TNT/ULTRASPEC   59932.65318  29.85 r   11.40  2.11   5.40 **
TNT/ULTRASPEC   59932.65353  29.85 r    3.39  1.83   1.85 
TNT/ULTRASPEC   59932.65387  29.85 r   -1.99  2.02  -0.99 
TNT/ULTRASPEC   59932.65422  29.85 r   -0.14  1.80  -0.08 
TNT/ULTRASPEC   59932.65456  29.85 r    1.93  1.87   1.03 
TNT/ULTRASPEC   59932.65491  29.85 r    2.51  1.95   1.29 
TNT/ULTRASPEC   59932.65526  29.85 r    4.43  1.74   2.55 
TNT/ULTRASPEC   59932.65560  29.85 r   13.40  1.94   6.91 **
TNT/ULTRASPEC   59932.65595  29.85 r   18.00  1.89   9.52 **
TNT/ULTRASPEC   59932.65629  29.85 r   15.30  1.86   8.23 **
TNT/ULTRASPEC   59932.65664  29.85 r    3.41  1.81   1.88 
TNT/ULTRASPEC   59932.65698  29.85 r    3.39  2.10   1.61 
TNT/ULTRASPEC   59932.65733  29.85 r   11.60  1.99   5.83 **
TNT/ULTRASPEC   59932.65768  29.85 r   25.90  1.87  13.85 **
TNT/ULTRASPEC   59932.65802  29.85 r   29.30  2.10  13.95 **
TNT/ULTRASPEC   59932.65837  29.85 r   18.90  1.97   9.59 **
TNT/ULTRASPEC   59932.65871  29.85 r    8.74  1.85   4.72 **
TNT/ULTRASPEC   59932.65906  29.85 r   16.30  1.85   8.81 **
TNT/ULTRASPEC   59932.65940  29.85 r   14.70  1.96   7.50 **
TNT/ULTRASPEC   59932.65975  29.85 r   17.50  1.87   9.36 **
TNT/ULTRASPEC   59932.66010  29.85 r   17.20  2.01   8.56 **
TNT/ULTRASPEC   59932.66044  29.85 r   18.70  1.91   9.79 **
TNT/ULTRASPEC   59932.66079  29.85 r   20.50  1.79  11.45 **
TNT/ULTRASPEC   59932.66113  29.85 r   23.50  1.97  11.93 **
TNT/ULTRASPEC   59932.66148  29.85 r   22.40  2.01  11.14 **
TNT/ULTRASPEC   59932.66182  29.85 r   22.40  2.07  10.82 **
TNT/ULTRASPEC   59932.66217  29.85 r   11.40  1.91   5.97 **
TNT/ULTRASPEC   59932.66252  29.85 r   14.50  2.13   6.81 **
TNT/ULTRASPEC   59932.66286  29.85 r    3.79  1.93   1.96 
TNT/ULTRASPEC   59932.66321  29.85 r    3.61  1.76   2.05 
TNT/ULTRASPEC   59932.66355  29.85 r   22.00  2.11  10.43 **
TNT/ULTRASPEC   59932.66390  29.85 r   17.60  1.94   9.07 **
TNT/ULTRASPEC   59932.66424  29.85 r   14.40  1.79   8.04 **
TNT/ULTRASPEC   59932.66459  29.85 r    8.66  1.83   4.73 **
TNT/ULTRASPEC   59932.66494  29.85 r   12.90  1.78   7.25 **
TNT/ULTRASPEC   59932.66528  29.85 r   17.00  2.06   8.25 **
TNT/ULTRASPEC   59932.66563  29.85 r   14.80  2.21   6.70 **
TNT/ULTRASPEC   59932.66597  29.85 r   17.40  1.85   9.41 **
TNT/ULTRASPEC   59932.66632  29.85 r   25.10  1.93  13.01 **
TNT/ULTRASPEC   59932.66666  29.85 r   18.80  1.72  10.93 **
TNT/ULTRASPEC   59932.66701  29.85 r    0.24  1.71   0.14 
TNT/ULTRASPEC   59932.66735  29.85 r   -0.83  1.99  -0.42 
TNT/ULTRASPEC   59932.66770  29.85 r   -0.62  1.77  -0.35 
TNT/ULTRASPEC   59932.66805  29.85 r    1.85  1.77   1.05 
TNT/ULTRASPEC   59932.66839  29.85 r    2.49  1.82   1.37 
TNT/ULTRASPEC   59932.66874  29.85 r   -0.87  1.93  -0.45 
TNT/ULTRASPEC   59932.66908  29.85 r    1.97  1.60   1.23 
TNT/ULTRASPEC   59932.66943  29.85 r   -3.50  1.90  -1.84 
TNT/ULTRASPEC   59932.66977  29.85 r   -0.32  1.89  -0.17 
TNT/ULTRASPEC   59932.67012  29.85 r    0.58  1.76   0.33 
TNT/ULTRASPEC   59932.67047  29.85 r    0.10  1.99   0.05 
TNT/ULTRASPEC   59932.67081  29.85 r    2.01  1.87   1.07 
TNT/ULTRASPEC   59932.67116  29.85 r    1.06  2.11   0.50 
TNT/ULTRASPEC   59932.67150  29.85 r    1.40  2.07   0.68 
TNT/ULTRASPEC   59932.67185  29.85 r    2.89  1.87   1.55 
TNT/ULTRASPEC   59932.67219  29.85 r    1.43  1.85   0.77 
TNT/ULTRASPEC   59932.67254  29.85 r    0.28  2.17   0.13 
TNT/ULTRASPEC   59932.67289  29.85 r    0.11  1.72   0.06 
TNT/ULTRASPEC   59932.67323  29.85 r   -0.21  1.95  -0.11 
