Start Date,dt_rest,t_exp,Filter,fnu,e_fnu,Instrument,Flare?
(UT),(days),(sec.),,(uJy),(uJy),,
2022-12-20 03:28:23,103.67155,20,g,-0.75,1.02,GTC/ULTRACAM,  
2022-12-20 03:28:23,103.67155,20,u,2.50,2.50,GTC/ULTRACAM,  
2022-12-20 03:28:44,103.67179,20,u,-1.11,2.31,GTC/ULTRACAM,  
2022-12-20 03:28:44,103.67179,20,g,0.12,0.95,GTC/ULTRACAM,  
2022-12-20 03:28:44,103.67179,20,r,2.19,1.35,GTC/ULTRACAM,  
2022-12-20 03:29:04,103.67202,20,u,0.94,2.41,GTC/ULTRACAM,  
2022-12-20 03:29:04,103.67202,20,g,1.75,0.97,GTC/ULTRACAM,  
2022-12-20 03:29:04,103.67202,20,r,-4.18,1.32,GTC/ULTRACAM,  
2022-12-20 03:29:24,103.67225,20,u,1.31,2.52,GTC/ULTRACAM,  
2022-12-20 03:29:24,103.67225,20,g,0.43,0.94,GTC/ULTRACAM,  
2022-12-20 03:29:24,103.67225,20,r,-1.60,1.40,GTC/ULTRACAM,  
2022-12-20 03:29:44,103.67248,20,u,-1.84,2.39,GTC/ULTRACAM,  
2022-12-20 03:29:44,103.67248,20,g,-0.71,0.85,GTC/ULTRACAM,  
2022-12-20 03:29:44,103.67248,20,r,-0.07,1.34,GTC/ULTRACAM,  
2022-12-20 03:30:04,103.67271,20,u,-2.34,2.61,GTC/ULTRACAM,  
2022-12-20 03:30:04,103.67271,20,g,-0.05,1.03,GTC/ULTRACAM,  
2022-12-20 03:30:04,103.67271,20,r,1.96,1.29,GTC/ULTRACAM,  
2022-12-20 03:30:23,103.67294,20,g,-0.85,0.98,GTC/ULTRACAM,  
2022-12-20 03:30:23,103.67294,20,u,2.08,2.52,GTC/ULTRACAM,  
2022-12-20 03:30:23,103.67294,20,r,2.79,1.50,GTC/ULTRACAM,  
2022-12-20 03:30:43,103.67317,20,g,1.29,0.94,GTC/ULTRACAM,  
2022-12-20 03:30:43,103.67317,20,r,1.86,1.31,GTC/ULTRACAM,  
2022-12-20 03:30:43,103.67317,20,u,-0.68,2.47,GTC/ULTRACAM,  
2022-12-20 03:31:04,103.67341,20,u,-0.55,2.65,GTC/ULTRACAM,  
2022-12-20 03:31:04,103.67341,20,g,1.40,0.95,GTC/ULTRACAM,  
2022-12-20 03:31:04,103.67341,20,r,-1.35,1.31,GTC/ULTRACAM,  
2022-12-20 03:31:24,103.67364,20,u,-4.55,2.60,GTC/ULTRACAM,  
2022-12-20 03:31:24,103.67364,20,g,1.16,0.89,GTC/ULTRACAM,  
2022-12-20 03:31:24,103.67364,20,r,-0.62,1.25,GTC/ULTRACAM,  
2022-12-20 03:31:44,103.67387,20,u,0.09,2.35,GTC/ULTRACAM,  
2022-12-20 03:31:44,103.67387,20,g,0.34,1.01,GTC/ULTRACAM,  
2022-12-20 03:31:44,103.67387,20,r,-0.83,1.41,GTC/ULTRACAM,  
2022-12-20 03:32:04,103.67410,20,r,0.43,1.41,GTC/ULTRACAM,  
2022-12-20 03:32:04,103.67410,20,u,1.68,2.49,GTC/ULTRACAM,  
2022-12-20 03:32:04,103.67410,20,g,-1.00,0.95,GTC/ULTRACAM,  
2022-12-20 03:32:24,103.67433,20,u,1.31,2.72,GTC/ULTRACAM,  
2022-12-20 03:32:24,103.67433,20,r,1.47,1.37,GTC/ULTRACAM,  
2022-12-20 03:32:24,103.67433,20,g,1.13,1.02,GTC/ULTRACAM,  
2022-12-20 03:32:43,103.67456,20,u,-3.20,2.80,GTC/ULTRACAM,  
2022-12-20 03:32:43,103.67456,20,g,0.88,1.04,GTC/ULTRACAM,  
2022-12-20 03:32:43,103.67456,20,r,1.32,1.44,GTC/ULTRACAM,  
2022-12-20 03:33:04,103.67480,20,u,0.59,2.61,GTC/ULTRACAM,  
2022-12-20 03:33:04,103.67480,20,g,0.90,1.02,GTC/ULTRACAM,  
2022-12-20 03:33:04,103.67480,20,r,-0.53,1.27,GTC/ULTRACAM,  
2022-12-20 03:33:24,103.67503,20,u,-0.74,2.44,GTC/ULTRACAM,  
2022-12-20 03:33:24,103.67503,20,g,0.40,0.95,GTC/ULTRACAM,  
2022-12-20 03:33:24,103.67503,20,r,1.87,1.29,GTC/ULTRACAM,  
2022-12-20 03:33:44,103.67526,20,r,-0.18,1.30,GTC/ULTRACAM,  
2022-12-20 03:33:44,103.67526,20,g,0.96,1.06,GTC/ULTRACAM,  
2022-12-20 03:33:44,103.67526,20,u,0.84,2.70,GTC/ULTRACAM,  
2022-12-20 03:34:04,103.67549,20,u,-1.42,2.49,GTC/ULTRACAM,  
2022-12-20 03:34:04,103.67549,20,g,0.37,0.99,GTC/ULTRACAM,  
2022-12-20 03:34:04,103.67549,20,r,0.85,1.44,GTC/ULTRACAM,  
2022-12-20 03:34:24,103.67572,20,u,-1.39,2.62,GTC/ULTRACAM,  
2022-12-20 03:34:24,103.67572,20,g,0.96,0.98,GTC/ULTRACAM,  
2022-12-20 03:34:24,103.67572,20,r,0.77,1.43,GTC/ULTRACAM,  
2022-12-20 03:34:43,103.67595,20,u,2.10,2.67,GTC/ULTRACAM,  
2022-12-20 03:34:43,103.67595,20,g,-1.01,1.08,GTC/ULTRACAM,  
2022-12-20 03:34:43,103.67595,20,r,-2.13,1.41,GTC/ULTRACAM,  
2022-12-20 03:35:04,103.67619,20,u,2.71,2.91,GTC/ULTRACAM,  
2022-12-20 03:35:04,103.67619,20,r,2.08,1.46,GTC/ULTRACAM,  
2022-12-20 03:35:04,103.67619,20,g,-0.50,1.12,GTC/ULTRACAM,  
2022-12-20 03:35:24,103.67642,20,u,0.44,2.59,GTC/ULTRACAM,  
2022-12-20 03:35:24,103.67642,20,g,-1.23,0.99,GTC/ULTRACAM,  
2022-12-20 03:35:24,103.67642,20,r,0.18,1.39,GTC/ULTRACAM,  
2022-12-20 03:35:44,103.67665,20,u,-0.35,2.66,GTC/ULTRACAM,  
2022-12-20 03:35:44,103.67665,20,g,1.53,1.04,GTC/ULTRACAM,  
2022-12-20 03:35:44,103.67665,20,r,-0.33,1.41,GTC/ULTRACAM,  
2022-12-20 03:36:04,103.67688,20,u,1.75,2.55,GTC/ULTRACAM,  
2022-12-20 03:36:04,103.67688,20,g,0.98,0.99,GTC/ULTRACAM,  
2022-12-20 03:36:04,103.67688,20,r,-0.87,1.50,GTC/ULTRACAM,  
2022-12-20 03:36:24,103.67711,20,u,-3.14,2.58,GTC/ULTRACAM,  
2022-12-20 03:36:24,103.67711,20,g,0.33,0.96,GTC/ULTRACAM,  
2022-12-20 03:36:24,103.67711,20,r,-0.45,1.33,GTC/ULTRACAM,  
2022-12-20 03:36:44,103.67734,20,g,1.81,1.05,GTC/ULTRACAM,  
2022-12-20 03:36:44,103.67734,20,r,-0.74,1.35,GTC/ULTRACAM,  
2022-12-20 03:36:44,103.67734,20,u,-1.84,2.72,GTC/ULTRACAM,  
2022-12-20 03:37:03,103.67757,20,u,-4.49,3.08,GTC/ULTRACAM,  
2022-12-20 03:37:03,103.67757,20,g,-0.00,1.02,GTC/ULTRACAM,  
2022-12-20 03:37:03,103.67757,20,r,0.15,1.60,GTC/ULTRACAM,  
2022-12-20 03:37:24,103.67781,20,u,1.60,2.82,GTC/ULTRACAM,  
2022-12-20 03:37:24,103.67781,20,g,-1.02,0.99,GTC/ULTRACAM,  
2022-12-20 03:37:24,103.67781,20,r,-0.71,1.41,GTC/ULTRACAM,  
2022-12-20 03:37:44,103.67804,20,g,2.17,1.02,GTC/ULTRACAM,  
2022-12-20 03:37:44,103.67804,20,u,2.46,2.46,GTC/ULTRACAM,  
2022-12-20 03:37:44,103.67804,20,r,-1.50,1.47,GTC/ULTRACAM,  
2022-12-20 03:38:04,103.67827,20,u,0.43,2.52,GTC/ULTRACAM,  
2022-12-20 03:38:04,103.67827,20,g,-0.11,1.02,GTC/ULTRACAM,  
2022-12-20 03:38:04,103.67827,20,r,0.28,1.32,GTC/ULTRACAM,  
2022-12-20 03:38:24,103.67850,20,r,-1.86,1.40,GTC/ULTRACAM,  
2022-12-20 03:38:24,103.67850,20,g,0.36,0.97,GTC/ULTRACAM,  
2022-12-20 03:38:24,103.67850,20,u,-4.23,2.58,GTC/ULTRACAM,  
2022-12-20 03:38:44,103.67873,20,g,-1.47,0.93,GTC/ULTRACAM,  
2022-12-20 03:38:44,103.67873,20,r,-0.27,1.40,GTC/ULTRACAM,  
2022-12-20 03:38:44,103.67873,20,u,2.28,2.63,GTC/ULTRACAM,  
2022-12-20 03:39:04,103.67896,20,u,-0.29,2.63,GTC/ULTRACAM,  
2022-12-20 03:39:04,103.67896,20,g,-2.21,0.96,GTC/ULTRACAM,  
2022-12-20 03:39:04,103.67896,20,r,-2.22,1.41,GTC/ULTRACAM,  
2022-12-20 03:39:24,103.67920,20,r,-0.50,1.40,GTC/ULTRACAM,  
2022-12-20 03:39:24,103.67920,20,u,1.18,2.64,GTC/ULTRACAM,  
2022-12-20 03:39:24,103.67920,20,g,-0.85,0.98,GTC/ULTRACAM,  
2022-12-20 03:39:44,103.67943,20,u,-0.24,3.17,GTC/ULTRACAM,  
2022-12-20 03:39:44,103.67943,20,r,1.37,1.58,GTC/ULTRACAM,  
2022-12-20 03:39:44,103.67943,20,g,-0.75,1.16,GTC/ULTRACAM,  
2022-12-20 03:40:04,103.67966,20,u,2.23,3.28,GTC/ULTRACAM,  
2022-12-20 03:40:04,103.67966,20,g,-0.85,1.27,GTC/ULTRACAM,  
2022-12-20 03:40:04,103.67966,20,r,0.35,1.63,GTC/ULTRACAM,  
2022-12-20 03:40:24,103.67989,20,u,0.17,3.04,GTC/ULTRACAM,  
2022-12-20 03:40:24,103.67989,20,g,-0.14,1.18,GTC/ULTRACAM,  
2022-12-20 03:40:24,103.67989,20,r,-1.70,1.58,GTC/ULTRACAM,  
2022-12-20 03:40:44,103.68012,20,u,-0.19,2.81,GTC/ULTRACAM,  
2022-12-20 03:40:44,103.68012,20,g,1.54,1.12,GTC/ULTRACAM,  
2022-12-20 03:40:44,103.68012,20,r,-0.94,1.55,GTC/ULTRACAM,  
2022-12-20 03:41:04,103.68035,20,g,-0.64,1.16,GTC/ULTRACAM,  
2022-12-20 03:41:04,103.68035,20,u,-3.27,2.99,GTC/ULTRACAM,  
2022-12-20 03:41:04,103.68035,20,r,-1.74,1.55,GTC/ULTRACAM,  
2022-12-20 03:41:24,103.68059,20,g,0.23,1.31,GTC/ULTRACAM,  
2022-12-20 03:41:24,103.68059,20,r,-0.88,1.64,GTC/ULTRACAM,  
2022-12-20 03:41:24,103.68059,20,u,2.51,3.07,GTC/ULTRACAM,  
2022-12-20 03:41:44,103.68082,20,u,1.57,3.10,GTC/ULTRACAM,  
2022-12-20 03:41:44,103.68082,20,g,-0.20,1.25,GTC/ULTRACAM,  
2022-12-20 03:41:44,103.68082,20,r,2.68,1.58,GTC/ULTRACAM,  
2022-12-20 03:42:04,103.68105,20,u,-1.14,3.22,GTC/ULTRACAM,  
2022-12-20 03:42:04,103.68105,20,g,-0.05,1.11,GTC/ULTRACAM,  
2022-12-20 03:42:04,103.68105,20,r,-1.04,1.59,GTC/ULTRACAM,  
2022-12-20 03:42:24,103.68128,20,g,-0.92,1.07,GTC/ULTRACAM,  
2022-12-20 03:42:24,103.68128,20,r,-1.63,1.55,GTC/ULTRACAM,  
2022-12-20 03:42:44,103.68151,20,g,-1.15,1.06,GTC/ULTRACAM,  
2022-12-20 03:42:44,103.68151,20,r,-0.43,1.44,GTC/ULTRACAM,  
2022-12-20 03:42:44,103.68151,20,u,0.23,2.79,GTC/ULTRACAM,  
2022-12-20 03:43:04,103.68174,20,u,6.88,4.05,GTC/ULTRACAM,  
2022-12-20 03:43:04,103.68174,20,r,4.62,2.02,GTC/ULTRACAM,  
2022-12-20 03:43:04,103.68174,20,g,2.01,1.50,GTC/ULTRACAM,  
2022-12-20 03:43:24,103.68198,20,r,2.01,2.01,GTC/ULTRACAM,  
2022-12-20 03:43:24,103.68198,20,g,2.49,1.43,GTC/ULTRACAM,  
2022-12-20 03:43:44,103.68221,20,u,-0.92,3.10,GTC/ULTRACAM,  
2022-12-20 03:43:44,103.68221,20,g,-0.11,1.27,GTC/ULTRACAM,  
2022-12-20 03:43:44,103.68221,20,r,0.15,1.52,GTC/ULTRACAM,  
2022-12-20 03:44:04,103.68244,20,g,-0.29,1.13,GTC/ULTRACAM,  
2022-12-20 03:44:04,103.68244,20,r,0.00,1.50,GTC/ULTRACAM,  
2022-12-20 03:44:24,103.68267,20,u,-3.53,3.24,GTC/ULTRACAM,  
2022-12-20 03:44:24,103.68267,20,g,-0.31,1.17,GTC/ULTRACAM,  
2022-12-20 03:44:24,103.68267,20,r,2.20,1.57,GTC/ULTRACAM,  
2022-12-20 03:44:44,103.68290,20,u,-1.06,4.15,GTC/ULTRACAM,  
2022-12-20 03:44:44,103.68290,20,g,-0.80,1.54,GTC/ULTRACAM,  
2022-12-20 03:44:44,103.68290,20,r,0.14,1.85,GTC/ULTRACAM,  
2022-12-20 03:45:04,103.68313,20,r,2.47,1.82,GTC/ULTRACAM,  
2022-12-20 03:45:04,103.68313,20,g,0.07,1.54,GTC/ULTRACAM,  
2022-12-20 03:45:04,103.68313,20,u,6.03,3.77,GTC/ULTRACAM,  
2022-12-20 03:45:24,103.68336,20,u,-2.93,3.08,GTC/ULTRACAM,  
2022-12-20 03:45:24,103.68336,20,g,1.30,1.07,GTC/ULTRACAM,  
2022-12-20 03:45:24,103.68336,20,r,2.50,1.63,GTC/ULTRACAM,  
2022-12-20 03:45:44,103.68360,20,u,2.18,3.07,GTC/ULTRACAM,  
2022-12-20 03:45:44,103.68360,20,g,0.64,1.14,GTC/ULTRACAM,  
2022-12-20 03:45:44,103.68360,20,r,-0.15,1.41,GTC/ULTRACAM,  
2022-12-20 03:46:04,103.68383,20,u,2.60,3.07,GTC/ULTRACAM,  
2022-12-20 03:46:04,103.68383,20,g,0.53,1.16,GTC/ULTRACAM,  
2022-12-20 03:46:04,103.68383,20,r,2.17,1.45,GTC/ULTRACAM,  
2022-12-20 03:46:24,103.68406,20,u,1.67,3.84,GTC/ULTRACAM,  
2022-12-20 03:46:24,103.68406,20,g,0.93,1.44,GTC/ULTRACAM,  
2022-12-20 03:46:24,103.68406,20,r,-0.76,1.91,GTC/ULTRACAM,  
2022-12-20 03:46:44,103.68429,20,g,1.57,1.09,GTC/ULTRACAM,  
2022-12-20 03:46:44,103.68429,20,r,-0.14,1.55,GTC/ULTRACAM,  
2022-12-20 03:46:44,103.68429,20,u,0.85,3.31,GTC/ULTRACAM,  
2022-12-20 03:47:04,103.68452,20,r,2.34,1.31,GTC/ULTRACAM,  
2022-12-20 03:47:04,103.68452,20,u,1.04,2.98,GTC/ULTRACAM,  
2022-12-20 03:47:04,103.68452,20,g,0.40,1.04,GTC/ULTRACAM,  
2022-12-20 03:47:24,103.68475,20,g,0.63,1.24,GTC/ULTRACAM,  
2022-12-20 03:47:24,103.68475,20,r,0.78,1.63,GTC/ULTRACAM,  
2022-12-20 03:47:45,103.68499,20,u,2.77,2.87,GTC/ULTRACAM,  
2022-12-20 03:47:45,103.68499,20,g,2.43,1.09,GTC/ULTRACAM,  
2022-12-20 03:47:45,103.68499,20,r,-1.06,1.42,GTC/ULTRACAM,  
2022-12-20 03:48:04,103.68522,20,u,0.17,2.93,GTC/ULTRACAM,  
2022-12-20 03:48:04,103.68522,20,g,-0.37,1.05,GTC/ULTRACAM,  
2022-12-20 03:48:04,103.68522,20,r,0.38,1.53,GTC/ULTRACAM,  
2022-12-20 03:48:24,103.68545,20,u,-0.92,2.81,GTC/ULTRACAM,  
2022-12-20 03:48:24,103.68545,20,g,0.82,0.99,GTC/ULTRACAM,  
2022-12-20 03:48:24,103.68545,20,r,-0.11,1.55,GTC/ULTRACAM,  
2022-12-20 03:48:44,103.68568,20,r,2.64,1.38,GTC/ULTRACAM,  
2022-12-20 03:48:44,103.68568,20,g,-1.05,1.02,GTC/ULTRACAM,  
2022-12-20 03:48:44,103.68568,20,u,6.24,2.99,GTC/ULTRACAM,  
2022-12-20 03:49:04,103.68591,20,u,5.07,3.46,GTC/ULTRACAM,  
2022-12-20 03:49:04,103.68591,20,g,0.51,1.15,GTC/ULTRACAM,  
2022-12-20 03:49:04,103.68591,20,r,-1.15,1.55,GTC/ULTRACAM,  
2022-12-20 03:49:24,103.68614,20,u,2.79,3.05,GTC/ULTRACAM,  
2022-12-20 03:49:24,103.68614,20,g,0.41,1.11,GTC/ULTRACAM,  
2022-12-20 03:49:24,103.68614,20,r,-1.89,1.49,GTC/ULTRACAM,  
2022-12-20 03:49:45,103.68638,20,g,0.31,1.09,GTC/ULTRACAM,  
2022-12-20 03:49:45,103.68638,20,r,2.90,1.52,GTC/ULTRACAM,  
2022-12-20 03:50:04,103.68661,20,u,5.34,2.78,GTC/ULTRACAM,  
2022-12-20 03:50:04,103.68661,20,g,-0.19,1.03,GTC/ULTRACAM,  
2022-12-20 03:50:04,103.68661,20,r,1.23,1.45,GTC/ULTRACAM,  
2022-12-20 03:50:24,103.68684,20,r,1.17,1.40,GTC/ULTRACAM,  
2022-12-20 03:50:24,103.68684,20,g,-0.35,1.10,GTC/ULTRACAM,  
2022-12-20 03:50:44,103.68707,20,u,2.08,2.51,GTC/ULTRACAM,  
2022-12-20 03:50:44,103.68707,20,g,1.39,1.02,GTC/ULTRACAM,  
2022-12-20 03:50:44,103.68707,20,r,1.30,1.42,GTC/ULTRACAM,  
2022-12-20 03:51:04,103.68730,20,u,7.45,2.69,GTC/ULTRACAM,  
2022-12-20 03:51:04,103.68730,20,g,0.66,0.98,GTC/ULTRACAM,  
2022-12-20 03:51:04,103.68730,20,r,-0.68,1.41,GTC/ULTRACAM,  
2022-12-20 03:51:24,103.68753,20,u,3.03,2.61,GTC/ULTRACAM,  
2022-12-20 03:51:24,103.68753,20,g,-0.27,1.06,GTC/ULTRACAM,  
2022-12-20 03:51:24,103.68753,20,r,2.27,1.33,GTC/ULTRACAM,  
2022-12-20 03:51:44,103.68776,20,u,-0.35,2.78,GTC/ULTRACAM,  
2022-12-20 03:51:44,103.68776,20,g,0.14,1.00,GTC/ULTRACAM,  
2022-12-20 03:51:44,103.68776,20,r,0.09,1.39,GTC/ULTRACAM,  
2022-12-20 03:52:05,103.68800,20,r,-0.73,1.48,GTC/ULTRACAM,  
2022-12-20 03:52:05,103.68800,20,g,-0.19,0.98,GTC/ULTRACAM,  
2022-12-20 03:52:05,103.68800,20,u,-1.81,2.84,GTC/ULTRACAM,  
2022-12-20 03:52:24,103.68823,20,u,-2.35,2.66,GTC/ULTRACAM,  
2022-12-20 03:52:24,103.68823,20,g,0.98,1.12,GTC/ULTRACAM,  
2022-12-20 03:52:24,103.68823,20,r,-1.85,1.45,GTC/ULTRACAM,  
2022-12-20 03:52:44,103.68846,20,g,0.64,1.13,GTC/ULTRACAM,  
2022-12-20 03:52:44,103.68846,20,r,0.47,1.46,GTC/ULTRACAM,  
2022-12-20 03:53:04,103.68869,20,u,0.19,2.63,GTC/ULTRACAM,  
2022-12-20 03:53:04,103.68869,20,g,0.40,1.03,GTC/ULTRACAM,  
2022-12-20 03:53:04,103.68869,20,r,0.33,1.35,GTC/ULTRACAM,  
2022-12-20 03:53:24,103.68892,20,u,1.88,2.69,GTC/ULTRACAM,  
2022-12-20 03:53:24,103.68892,20,g,0.34,0.96,GTC/ULTRACAM,  
2022-12-20 03:53:24,103.68892,20,r,-0.66,1.46,GTC/ULTRACAM,  
2022-12-20 03:53:44,103.68915,20,g,0.09,1.12,GTC/ULTRACAM,  
2022-12-20 03:53:44,103.68915,20,r,-0.54,1.44,GTC/ULTRACAM,  
2022-12-20 03:53:44,103.68915,20,u,1.12,2.68,GTC/ULTRACAM,  
2022-12-20 03:54:05,103.68939,20,g,0.78,1.24,GTC/ULTRACAM,  
2022-12-20 03:54:05,103.68939,20,r,0.62,1.58,GTC/ULTRACAM,  
2022-12-20 03:54:25,103.68962,20,u,3.36,3.32,GTC/ULTRACAM,  
2022-12-20 03:54:25,103.68962,20,g,-1.21,1.13,GTC/ULTRACAM,  
2022-12-20 03:54:25,103.68962,20,r,0.16,1.58,GTC/ULTRACAM,  
2022-12-20 03:54:44,103.68985,20,u,3.20,3.22,GTC/ULTRACAM,  
2022-12-20 03:54:44,103.68985,20,g,2.71,1.19,GTC/ULTRACAM,  
2022-12-20 03:54:44,103.68985,20,r,0.43,1.59,GTC/ULTRACAM,  
2022-12-20 03:55:04,103.69008,20,u,-4.31,3.07,GTC/ULTRACAM,  
2022-12-20 03:55:04,103.69008,20,g,1.24,1.12,GTC/ULTRACAM,  
2022-12-20 03:55:04,103.69008,20,r,0.93,1.60,GTC/ULTRACAM,  
2022-12-20 03:55:24,103.69031,20,g,0.49,1.09,GTC/ULTRACAM,  
2022-12-20 03:55:24,103.69031,20,r,0.92,1.45,GTC/ULTRACAM,  
2022-12-20 03:55:24,103.69031,20,u,4.41,2.98,GTC/ULTRACAM,  
2022-12-20 03:55:44,103.69054,20,u,0.61,4.63,GTC/ULTRACAM,  
2022-12-20 03:55:44,103.69054,20,g,1.75,1.55,GTC/ULTRACAM,  
2022-12-20 03:55:44,103.69054,20,r,1.52,2.02,GTC/ULTRACAM,  
2022-12-20 03:56:05,103.69078,20,r,2.22,1.76,GTC/ULTRACAM,  
2022-12-20 03:56:05,103.69078,20,g,1.39,1.32,GTC/ULTRACAM,  
2022-12-20 03:56:25,103.69101,20,g,0.89,1.14,GTC/ULTRACAM,  
2022-12-20 03:56:25,103.69101,20,r,2.66,1.55,GTC/ULTRACAM,  
2022-12-20 03:56:45,103.69124,20,r,-0.14,1.65,GTC/ULTRACAM,  
2022-12-20 03:56:45,103.69124,20,g,0.78,1.25,GTC/ULTRACAM,  
2022-12-20 03:57:04,103.69147,20,g,-0.51,1.20,GTC/ULTRACAM,  
2022-12-20 03:57:04,103.69147,20,u,2.17,2.90,GTC/ULTRACAM,  
2022-12-20 03:57:04,103.69147,20,r,-0.87,1.52,GTC/ULTRACAM,  
2022-12-20 03:57:24,103.69170,20,r,1.38,1.64,GTC/ULTRACAM,  
2022-12-20 03:57:24,103.69170,20,g,1.11,1.18,GTC/ULTRACAM,  
2022-12-20 03:57:24,103.69170,20,u,0.52,3.42,GTC/ULTRACAM,  
2022-12-20 03:57:44,103.69193,20,r,0.24,1.80,GTC/ULTRACAM,  
2022-12-20 03:57:44,103.69193,20,g,-0.75,1.42,GTC/ULTRACAM,  
2022-12-20 03:58:04,103.69216,20,r,0.70,1.96,GTC/ULTRACAM,  
2022-12-20 03:58:04,103.69216,20,g,-0.00,1.53,GTC/ULTRACAM,  
2022-12-20 03:58:25,103.69240,20,g,-0.94,1.45,GTC/ULTRACAM,  
2022-12-20 03:58:25,103.69240,20,r,0.85,1.83,GTC/ULTRACAM,  
2022-12-20 03:58:45,103.69263,20,g,-1.71,1.16,GTC/ULTRACAM,  
2022-12-20 03:58:45,103.69263,20,r,2.79,1.48,GTC/ULTRACAM,  
2022-12-20 03:59:04,103.69286,20,g,1.98,1.26,GTC/ULTRACAM,  
2022-12-20 03:59:04,103.69286,20,r,2.00,1.59,GTC/ULTRACAM,  
2022-12-20 03:59:24,103.69309,20,r,-0.02,1.80,GTC/ULTRACAM,  
2022-12-20 03:59:24,103.69309,20,g,-0.36,1.22,GTC/ULTRACAM,  
2022-12-20 03:59:24,103.69309,20,u,3.58,3.44,GTC/ULTRACAM,  
2022-12-20 03:59:44,103.69332,20,g,0.50,1.29,GTC/ULTRACAM,  
2022-12-20 03:59:44,103.69332,20,u,1.51,3.49,GTC/ULTRACAM,  
2022-12-20 03:59:44,103.69332,20,r,-0.09,1.49,GTC/ULTRACAM,  
2022-12-20 04:00:04,103.69355,20,r,0.65,1.61,GTC/ULTRACAM,  
2022-12-20 04:00:04,103.69355,20,u,-2.29,2.90,GTC/ULTRACAM,  
2022-12-20 04:00:04,103.69355,20,g,0.80,1.26,GTC/ULTRACAM,  
2022-12-20 04:00:25,103.69379,20,r,-2.19,1.46,GTC/ULTRACAM,  
2022-12-20 04:00:25,103.69379,20,u,0.43,3.23,GTC/ULTRACAM,  
2022-12-20 04:00:25,103.69379,20,g,-0.08,1.22,GTC/ULTRACAM,  
2022-12-20 04:00:45,103.69402,20,r,2.40,1.78,GTC/ULTRACAM,  
2022-12-20 04:00:45,103.69402,20,g,3.58,1.42,GTC/ULTRACAM,  
2022-12-20 04:00:45,103.69402,20,u,3.43,3.71,GTC/ULTRACAM,  
2022-12-20 04:01:05,103.69425,20,r,0.76,1.76,GTC/ULTRACAM,  
2022-12-20 04:01:05,103.69425,20,g,-1.70,1.49,GTC/ULTRACAM,  
2022-12-20 04:01:24,103.69448,20,g,1.83,1.13,GTC/ULTRACAM,  
2022-12-20 04:01:24,103.69448,20,r,-2.71,1.50,GTC/ULTRACAM,  
2022-12-20 04:01:44,103.69471,20,r,-0.17,1.42,GTC/ULTRACAM,  
2022-12-20 04:01:44,103.69471,20,g,0.16,1.00,GTC/ULTRACAM,  
2022-12-20 04:01:44,103.69471,20,u,-0.77,2.56,GTC/ULTRACAM,  
2022-12-20 04:02:04,103.69494,20,g,0.32,1.03,GTC/ULTRACAM,  
2022-12-20 04:02:04,103.69494,20,r,-1.47,1.32,GTC/ULTRACAM,  
2022-12-20 04:02:04,103.69494,20,u,2.54,2.70,GTC/ULTRACAM,  
2022-12-20 04:02:25,103.69518,20,u,2.37,2.69,GTC/ULTRACAM,  
2022-12-20 04:02:25,103.69518,20,g,0.54,1.05,GTC/ULTRACAM,  
2022-12-20 04:02:25,103.69518,20,r,-0.93,1.30,GTC/ULTRACAM,  
2022-12-20 04:02:45,103.69541,20,u,4.78,3.25,GTC/ULTRACAM,  
2022-12-20 04:02:45,103.69541,20,g,1.84,1.21,GTC/ULTRACAM,  
2022-12-20 04:02:45,103.69541,20,r,0.32,1.74,GTC/ULTRACAM,  
2022-12-20 04:03:05,103.69564,20,u,3.12,3.05,GTC/ULTRACAM,  
2022-12-20 04:03:05,103.69564,20,g,0.06,1.17,GTC/ULTRACAM,  
2022-12-20 04:03:05,103.69564,20,r,2.18,1.63,GTC/ULTRACAM,  
2022-12-20 04:03:25,103.69587,20,u,-1.04,2.89,GTC/ULTRACAM,  
2022-12-20 04:03:25,103.69587,20,g,0.25,1.10,GTC/ULTRACAM,  
2022-12-20 04:03:25,103.69587,20,r,-0.34,1.57,GTC/ULTRACAM,  
2022-12-20 04:03:44,103.69610,20,g,1.19,1.36,GTC/ULTRACAM,  
2022-12-20 04:03:44,103.69610,20,u,-9.20,3.40,GTC/ULTRACAM,  
2022-12-20 04:03:44,103.69610,20,r,2.05,1.66,GTC/ULTRACAM,  
2022-12-20 04:04:04,103.69633,20,r,-1.73,1.72,GTC/ULTRACAM,  
2022-12-20 04:04:04,103.69633,20,g,2.03,1.36,GTC/ULTRACAM,  
2022-12-20 04:04:04,103.69633,20,u,7.99,3.71,GTC/ULTRACAM,  
2022-12-20 04:04:25,103.69657,20,u,5.57,3.11,GTC/ULTRACAM,  
2022-12-20 04:04:25,103.69657,20,g,0.49,1.16,GTC/ULTRACAM,  
2022-12-20 04:04:25,103.69657,20,r,2.00,1.47,GTC/ULTRACAM,  
2022-12-20 04:04:45,103.69680,20,u,2.64,2.67,GTC/ULTRACAM,  
2022-12-20 04:04:45,103.69680,20,g,0.69,1.03,GTC/ULTRACAM,  
2022-12-20 04:04:45,103.69680,20,r,0.33,1.41,GTC/ULTRACAM,  
2022-12-20 04:05:05,103.69703,20,r,1.30,1.52,GTC/ULTRACAM,  
2022-12-20 04:05:05,103.69703,20,u,-1.55,2.94,GTC/ULTRACAM,  
